tombstone_code,place,tombstone_id,latitude,longitude,last_name,name,fathers_name,gender,year,tags,epitaph_language,decor_type,tombstone_type,tombstone_material_code,source_ru,source_en
SDB414,Стародуб,414,52.589281639,32.741720206,,Неизвестный,,n,,,,-,N,BR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB415,Стародуб,415,52.589297724,32.741592712,Гобинов,Моше,Ноте,m,1907,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB416,Стародуб,416,52.589307475,32.741530591,Генкин,Гедалья Лейб,Хаим Давид,m,1909,,HE,F,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB417,Стародуб,417,52.589309691,32.741515804,Зискин,Неизвестный,,m,1909,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB418,Стародуб,418,52.589311481,32.741502683,,Меир,Захарья Биньямин,m,1910,,HE,-,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB419,Стародуб,419,52.58933071,32.74139219,,Неизвестный,,n,1912,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB420,Стародуб,420,52.58923009,32.742442171,Асавич,Неизвестный,,n,,,"HE, RU",-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB421,Стародуб,421,52.589237072,32.742253493,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB422,Стародуб,422,52.589243485,32.742230158,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB423,Стародуб,423,52.589247128,32.742183317,,Неизвестный,,n,1916,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB424,Стародуб,424,52.589255282,32.742140796,Есипович,Сося Фрейда,Йосеф,f,1914,,HE,F,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB425,Стародуб,425,52.589264143,32.742099091,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB426,Стародуб,426,52.589264704,32.742072874,Вонинская,Перля,Цви,f,1911,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB427,Стародуб,427,52.589260041,32.742047601,,Неизвестный,,n,,,,-,P,BR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB428,Стародуб,428,52.589290794,32.74194814,Марголина,Сима,Шалом,f,1909,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB429,Стародуб,429,52.589290712,32.741936187,,Хая Ривка,Моше,f,1909,коэн,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB430,Стародуб,430,52.589289868,32.741894779,,Неизвестный,,n,,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB431,Стародуб,431,52.589287299,32.741881632,,Ента,Авраам,f,1913,,HE,F,N,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB432,Стародуб,432,52.589293701,32.741859433,Кардашенко,Неизвестная,Михл,f,1914,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB433,Стародуб,433,52.589296969,32.741827817,,Неизвестный,,n,1915,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB434,Стародуб,434,52.58929661,32.741819626,Халеви,Шейна,Мордехай,f,1917,левит,HE,S,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB435,Стародуб,435,52.589306827,32.741725105,,Рися Мина,Элияху,f,1908,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB436,Стародуб,436,52.589318634,32.741634622,,Хая Сара,Авраам,f,1906,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB437,Стародуб,437,52.589332422,32.741575741,,Зиша Фейга,Шломо,f,1908,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB438,Стародуб,438,52.589337606,32.741567921,Хефец,Батья Ципа,Меир,f,1907,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB439,Стародуб,439,52.5893353,32.741549744,,Церна,Дов,f,1907,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB440,Стародуб,440,52.589328962,32.741534391,Рохштат (Рахштат),Хена,Шломо,f,1911,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB441,Стародуб,441,52.589333235,32.741507871,Присман,Рахель,Йедидья,f,1911,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB442,Стародуб,442,52.589341139,32.741476799,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB443,Стародуб,443,52.589333782,32.741446139,,Неизвестный,,n,,,,-,P,BR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB444,Стародуб,444,52.589354882,32.741368148,,Неизвестный,,n,1918,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB445,Стародуб,445,52.589251466,32.742443447,,Йосеф,Дов,m,1906,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB446,Стародуб,446,52.589249272000004,32.742374129,,Ашер,Йехиэль,m,1897,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB447,Стародуб,447,52.589265153,32.742324173,,Исраэль,Шмарьяху,m,1898,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB448,Стародуб,448,52.58926462,32.742259719,,Авраам Аба,Шнеур Залман,m,1905,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB449,Стародуб,449,52.589287531,32.742133815,,Шломо,,m,1912,,HE,F,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB450,Стародуб,450,52.589287022,32.742099536,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB451,Стародуб,451,52.589288817,32.742080069,,Ривка Эйдля,Моше,f,1911,,HE,-,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB452,Стародуб,452,52.589294058,32.742054382,,Эстер,Акива,f,,,HE,"F, S",M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB452,Стародуб,452,52.589294058,32.742054382,,Юта Батья,Ицхак,f,1910,,HE,"F, S",M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB453,Стародуб,453,52.589292787,32.74202718,Беркин,Рися Хана,Йехуда Лейб,f,1910,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB454,Стародуб,454,52.58929911,32.742016431,,Ита,Гедалья,f,,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB454,Стародуб,454,52.58929911,32.742016431,,Бейла Фейга,Йехуда Лейб,f,1909,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB455,Стародуб,455,52.589302811,32.741984065,Черняков,Дина Рахель,Шрага Файвиш Моше,f,1909,,HE,"F, S",M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB456,Стародуб,456,52.589318499,32.741820389,,Цейте,Йехуда,f,1906,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB457,Стародуб,457,52.589323115,32.741809439,,Либа,Ашер,f,1906,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB458,Стародуб,458,52.589324347,32.741796919,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB459,Стародуб,459,52.589330135,32.741693282,,Неизвестный,,n,,,,-,M,BR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB460,Стародуб,460,52.589340446,32.741650405,Хайкина,Хана,Йехуда Лейб,f,1906,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB461,Стародуб,461,52.589338487,32.741625516,,Элька,Гершон,f,1905,,HE,F,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB462,Стародуб,462,52.589353109,32.741534326,,Неизвестный,,n,1904,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB463,Стародуб,463,52.58936352,32.741503253,,Моше,Йехиэль,m,1906,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB464,Стародуб,464,52.589358289,32.741441988,,Неизвестный,,n,1919,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB465,Стародуб,465,52.589364445,32.741416778,,Неизвестный,,f,,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB466,Стародуб,466,52.589368896,32.741399275,,Неизвестный,,n,,,,-,N,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB467,Стародуб,467,52.589376413,32.74138874,,Сара Расе,Яаков,f,1920,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB468,Стародуб,468,52.589373038,32.741370733,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB469,Стародуб,469,52.589278205,32.742388081,,Керпул,Ицхак,m,1878,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB470,Стародуб,470,52.589271515,32.742352924,,Ицхак Айзик,Шломо,m,1888,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB471,Стародуб,471,52.589302433,32.742272853,Хенкин,Йосеф,Биньямин,m,1928,юноша,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB472,Стародуб,472,52.589307573,32.742157541,,Неизвестный,,n,1911,,HE,-,L,"BR, CR","Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB473,Стародуб,473,52.589317658,32.742024759,Чернякова,Эстер,Исраэль,f,1912,мать,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB474,Стародуб,474,52.589328164,32.741937972,Магина,Блума,Шалом Ноте,f,1910,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB475,Стародуб,475,52.589331409,32.741879604,Стерлин,Неизвестный,,n,1908,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB476,Стародуб,476,52.589333782,32.741863048,,Неизвестный,,n,,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB477,Стародуб,477,52.589342735,32.741837117,Драгилова,Бейла Това,Йехуда Лейб,f,,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB478,Стародуб,478,52.589343174,32.741825566,,Сима,Зеев Вольф,f,1898,,HE,F,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB479,Стародуб,479,52.589357476000004,32.741613041,Левит,Хана,Ицхак,f,1914,левит,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB480,Стародуб,480,52.589366934,32.741594446,Фрадкин,Арье Зеев,Меир,m,1913,юноша,HE,F,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB481,Стародуб,481,52.589373389,32.741572646,,Неизвестный,,n,,,,-,M,BR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB482,Стародуб,482,52.589374081,32.741551978,Кацнельсон,Цви_Гирш,Йехуда,m,1907,коэн,HE,"F, S",M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB483,Стародуб,483,52.589374451,32.741477083,,Неизвестный,,n,,,,-,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB484,Стародуб,484,52.589380717,32.741455282,Халеви,Авраам Элиэзер,Шнеур,m,1903,пожилой,HE,"F, S",M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB485,Стародуб,485,52.589389236,32.741397683,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB486,Стародуб,486,52.589396608,32.741371167,,Неизвестный,,n,1914,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB487,Стародуб,487,52.589264847,32.742542298,,Неизвестный,,n,,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB488,Стародуб,488,52.589268169,32.74253522,,Неизвестный,,n,1884,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB489,Стародуб,489,52.58931614,32.742197431,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB490,Стародуб,490,52.589329829,32.742134403,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB491,Стародуб,491,52.589333858,32.742104459,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB492,Стародуб,492,52.589337856,32.742075784,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB493,Стародуб,493,52.589334773,32.742018633,Пейзнер,Авраам,Элиэзер,m,1921,ребенок,HE,-,M,"BR, CR","Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB494,Стародуб,494,52.589340786,32.74200142,Синельников,Шломо Меир,Менахем Мендл,m,1928,юноша,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB495,Стародуб,495,52.589345643,32.741925414,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB496,Стародуб,496,52.589356163,32.741864832,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB497,Стародуб,497,52.589357823,32.741849541,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB498,Стародуб,498,52.589364703,32.741797834,,Неизвестный,,m,1916,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB499,Стародуб,499,52.58936501,32.741776559,Болотин,Моше Ицхак,Яаков,m,1914,юноша,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB500,Стародуб,500,52.589368446,32.741713043,,Неизвестный,,n,,,HE,-,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB501,Стародуб,501,52.58937475,32.741678228,,Неизвестный,,n,1905,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB502,Стародуб,502,52.589383727,32.7415873,Кнопов,Зеев,Цви Гирш,m,1906,,"HE, RU",-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB503,Стародуб,503,52.589413784,32.741452598,,Яаков,Моше,m,1901,,HE,F,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB504,Стародуб,504,52.589417169,32.741445418,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB505,Стародуб,505,52.589418347,32.741432927,,Йехошуа Хешл,Йехуда Лейб,m,1901,,HE,-,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB506,Стародуб,506,52.589426041,32.741403004,Липкин,Хаим Зеев,Авраам,m,1901,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB507,Стародуб,507,52.589417605,32.741542731,,Неизвестный,,n,1902,,HE,O,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB508,Стародуб,508,52.589423807,32.741516961,,Песя,Элияху,f,1902,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB509,Стародуб,509,52.589429724,32.741498979,,Неизвестный,,n,,,,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB510,Стародуб,510,52.589462008,32.741405901,,Хая Рейзл,Исраэль Яаков,f,1889,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB511,Стародуб,511,52.589417305,32.741589297,,Нехама Сара,Йона,f,1903,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB512,Стародуб,512,52.589425872,32.741559188,,Гитл,Аарон,f,1903,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB513,Стародуб,513,52.589447806,32.741510462,,Шмарьяху,Яаков,m,1905,,HE,"S, Z",M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB514,Стародуб,514,52.589472737,32.741455925,Рябцов,Авнер,Йосеф Тови,m,1898,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB515,Стародуб,515,52.589474254,32.741444115,,Авраам Барух,Меир,m,1900,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB516,Стародуб,516,52.589481116,32.741412741,,Неизвестный,,n,,,HE,-,P,"BR, SQ","Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB517,Стародуб,517,52.589449022,32.741629087,Лифшиц (Лифшин),Неизвестный,,n,1902,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB518,Стародуб,518,52.589458748,32.741532895,,Меир,Яаков,m,1906,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB519,Стародуб,519,52.589478793,32.741489426,,Неизвестный,,n,,,,-,P,BR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB520,Стародуб,520,52.58948934,32.741453425,,Рахель,Залман Ицхак,f,1897,,HE,-,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB521,Стародуб,521,52.589501408,32.741425018,Хефец,Ита,Шрага,f,1896,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB522,Стародуб,522,52.589460606,32.741632858,Халеви,Менахем Мендл,,m,1906,левит,HE,"F, S, Z",M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB523,Стародуб,523,52.589487521,32.741570941,Резникова,Лея,Биньямин,f,,,HE,"F, O, S",M,"CR, SS","Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB524,Стародуб,524,52.589485254,32.74154695,Лейбингдов,Шломо,Шрага,m,1894,"пожилой, торани",HE,S,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB525,Стародуб,525,52.589492236,32.741543406,,Гела,Гершон,f,1908,,HE,-,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB526,Стародуб,526,52.589508304,32.741460486,Магидова,Эстер,Танхум,f,1894,левит,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB527,Стародуб,527,52.589522605,32.741442643,,Реувен,Дов Бэр,m,1907,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB528,Стародуб,528,52.589531749,32.741423809,Китаин,Цви Йехазекель,Мендл,m,1906,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB529,Стародуб,529,52.5894597,32.741723052,,Матитьяху,Моше,m,1892,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB530,Стародуб,530,52.589484891,32.741635421,Халеви,Авраам,Гершон Залман,m,1899,левит,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB531,Стародуб,531,52.589491396,32.74161126,,Менахем Мендл,Давид,m,1901,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB532,Стародуб,532,52.589515687,32.741524347,Лифшиц,Аарон,Александр Зисл,m,1909,,HE,F,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB533,Стародуб,533,52.589522792,32.741472051,,Неизвестный,,n,,,,-,N,BR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB534,Стародуб,534,52.589480876,32.741762189,,Неизвестный,,n,,,,-,N,BR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB535,Стародуб,535,52.589483723,32.741734407,,Рейза,Цви,f,1894,,HE,-,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB536,Стародуб,536,52.58949732,32.741647519,,Эстер,Йосеф,f,1898,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB537,Стародуб,537,52.5895164,32.741584626,,Либа Това,Йехуда Лейб,f,1898,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB538,Стародуб,538,52.589533073,32.741529628,,Нехама Марьяша,Леви Ицхак,f,1895,,HE,F,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB539,Стародуб,539,52.589523132,32.741703903,,Цвия Това,Йехуда,f,1898,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB540,Стародуб,540,52.58952612,32.741693445,Черняков,Неизвестный,,n,1898,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB541,Стародуб,541,52.589546979,32.741560666,,Батья,Йосеф,f,1894,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB542,Стародуб,542,52.589555105,32.741518469,,Шалом,,n,,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB543,Стародуб,543,52.589557383,32.741479307,,Хана Лея,Хаим Ицхак,f,1893,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB544,Стародуб,544,52.58953828,32.741717729,,Йехуда Лейб,Ицхак,m,1900,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB545,Стародуб,545,52.589569482,32.741556416,,Иссахар Дов,Аарон,m,1898,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB546,Стародуб,546,52.5895821,32.741522656,,Йосеф Хаим,Элияху,m,1894,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB547,Стародуб,547,52.589576107,32.741481129,Присман,Йехуда Лейб,Биньямин,m,1895,пожилой,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB548,Стародуб,548,52.589578558,32.741449212,,Неизвестный,,n,,,,-,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB549,Стародуб,549,52.589577032,32.741436027,,Барух,Хаим Йехуда Лейб,m,1899,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB550,Стародуб,550,52.589576648,32.741422347,Тамарченко,Шломо,Элияху,m,1901,юноша,HE,F,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB551,Стародуб,551,52.589578061,32.741710512,Гинзбург,Шнеур Гершон,Арье,m,1891,пожилой,HE,S,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB552,Стародуб,552,52.589580455,32.741621979,,Хаим Йоэль,Йехошуа,m,1897,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB553,Стародуб,553,52.589606154,32.741540577,,Аарон,Ицхак,m,1896,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB554,Стародуб,554,52.589607395,32.741523808,,Неизвестный,,n,,,,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB555,Стародуб,555,52.589612178,32.741472989,Основич,Йехуда Лейб,Перец,m,,пожилой,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB556,Стародуб,556,52.589603745,32.741771764,,Арье_Лейб,Авраам,m,1890,,HE,F,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB557,Стародуб,557,52.589608004,32.741759838,,Саадия,Ноах,m,1888,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB558,Стародуб,558,52.589647318,32.741426199,,Неизвестный,,n,,,,-,M,BR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB559,Стародуб,559,52.589619653,32.74179979,,Неизвестный,,n,1884,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB560,Стародуб,560,52.589658198,32.741663042,,Цвия Рахель,Шнеур Ашер,f,1892,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB561,Стародуб,561,52.589656214,32.741575177,,Неизвестный,,n,,,,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB562,Стародуб,562,52.589649983,32.741865364,,Хая,Яаков,f,1878,,HE,"F, S",M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB563,Стародуб,563,52.589649691,32.74185102,,Хая Церна,Цви,f,1875,,HE,S,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB564,Стародуб,564,52.589658882,32.741732706,,Голда,Шнеур Залман,f,1887,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB565,Стародуб,565,52.589686518,32.741603272,,Неизвестный,,n,,,,-,P,BR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB566,Стародуб,566,52.589684409,32.741560705,,Эйдля Мирьям,Шмуэль; Исраэль Бахарах; Яир Хаим Бахарах,f,1876,"благородный, автор сочинения, раввин, %Хиславичи%",HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB567,Стародуб,567,52.589694964,32.7414801,,Неизвестный,,n,,,,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
